UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	2.94677349860645	VIPER
P18850	ATF6	tf	4.06820521611624	VIPER
Q99626	CDX2	tf	-3.0718062902132	VIPER
Q01094	E2F1	tf	2.40029377563279	VIPER
O00716	E2F3	tf	1.99405150881692	VIPER
Q16254	E2F4	tf	9.42128127142436	VIPER
P19419	ELK1	tf	2.17085851618354	VIPER
Q92731	ESR2	tf	2.9795413409721	VIPER
P10070	GLI2	tf	-2.46226026186142	VIPER
Q14526	HIC1	tf	-2.34591068771316	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.59943704430234	VIPER
Q16665	HIF1A	tf	5.17888001723517	VIPER
P20823	HNF1A	tf	-4.74769263584181	VIPER
P51608	MECP2	tf	1.9821780550634	VIPER
P01106	MYC	tf	12.4436529504574	VIPER
P04198	MYCN	tf	3.63921966967995	VIPER
Q13469	NFATC2	tf	-2.01948680940692	VIPER
Q16236	NFE2L2	tf	3.82724736390799	VIPER
Q13285	NR5A1	tf	-3.58222652498937	VIPER
P26367	PAX6	tf	-2.66091281119011	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	6.10266431196456	VIPER
P48382	RFX5	tf	5.70743360553264	VIPER
P56693	SOX10	tf	-1.98357071019172	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-4.02609899441172	VIPER
P48436	SOX9	tf	-2.33389295864267	VIPER
P42224	STAT1	tf	3.45831928706723	VIPER
P19532	TFE3	tf	4.2140920609298	VIPER
P19484	TFEB	tf	4.69651119736149	VIPER
P04637	TP53	tf	2.41162068721006	VIPER
Q15853	USF2	tf	2.48254810853764	VIPER
P11473	VDR	tf	2.14041835838879	VIPER
P46937	YAP1	tf	2.99809223493486	VIPER
P03372	ESR1	tf	-3.14017197397868	PhosphoScore
Q13315	ATM	kin	2.5675711958538	VIPER
Q13535	ATR	kin	2.81187550986021	VIPER
Q8IWQ3	BRSK2	kin	-6.38158400769838	VIPER
Q13554	CAMK2B	kin	-0.37283354147955	VIPER
Q13555	CAMK2G	kin	2.29397992757168	VIPER
O00311	CDC7	kin	-2.66861255362975	VIPER
P06493	CDK1	kin	2.19997266771969	VIPER+PhosphoScore
Q15131	CDK10	kin	9.53905125027708	VIPER
Q9NYV4	CDK12	kin	7.09551010816659	VIPER
Q14004	CDK13	kin	5.94744093994959	VIPER
O94921	CDK14	kin	5.68233280817974	VIPER
Q00536	CDK16	kin	5.20193962128256	VIPER
Q00537	CDK17	kin	3.578605910358	VIPER
Q07002	CDK18	kin	2.0570274158084	VIPER
Q9BWU1	CDK19	kin	3.32631014499934	VIPER
P24941	CDK2	kin	13.4542888427196	VIPER
Q00526	CDK3	kin	11.8165219732459	VIPER
P11802	CDK4	kin	8.75253703818112	VIPER
Q00535	CDK5	kin	11.6416503640329	VIPER
Q15078	CDK5R1	kin	-2.64891937979782	VIPER
Q00534	CDK6	kin	11.37647396245	VIPER
P50613	CDK7	kin	4.08223606721039	VIPER
P49336	CDK8	kin	3.11445325016293	VIPER
P50750	CDK9	kin	5.71982819830473	VIPER
P38936	CDKN1A	kin	2.18259706521885	VIPER
O14757	CHEK1	kin	2.63647898880693	VIPER
O15111	CHUK	kin	-2.45719736669925	VIPER
P49759	CLK1	kin	2.80867453870134	VIPER
P49760	CLK2	kin	3.79381626236298	VIPER
P49761	CLK3	kin	4.78433824981727	VIPER
Q9HAZ1	CLK4	kin	2.2707295184852	VIPER
P19784	CSNK2A2	kin	-2.37111937525176	VIPER
Q16828	DUSP6	phos	-2.06102293450073	VIPER
P04626	ERBB2	kin	-0.889702240391704	VIPER
P57058	HUNK	kin	-2.76879804502553	VIPER
Q14164	IKBKE	kin	-3.18630821789967	VIPER
P52333	JAK3	kin	-2.11809840745149	VIPER
P45985	MAP2K4	kin	-2.74039074117151	VIPER
P52564	MAP2K6	kin	-2.05918393686382	VIPER
Q13233	MAP3K1	kin	-2.19632363910879	VIPER
Q9P0L2	MARK1	kin	-6.78282890684302	VIPER
Q7KZI7	MARK2	kin	-7.3846103477242	VIPER
P27448	MARK3	kin	-6.08658229183878	VIPER
Q96L34	MARK4	kin	-7.8793588135438	VIPER
Q6P0Q8	MAST2	kin	-8.32507934719548	VIPER
Q14680	MELK	kin	-2.59307254753461	VIPER
P42345	MTOR	kin	2.23564553527787	VIPER
Q9HC98	NEK6	kin	1.98109061991038	VIPER
Q9UBE8	NLK	kin	6.34341179115831	VIPER
O60285	NUAK1	kin	-2.30749009757275	VIPER
P09619	PDGFRB	kin	-1.96784941904606	VIPER
O15530	PDPK1	kin	-2.15195709047779	VIPER
Q9BXM7	PINK1	kin	5.0863856210004	VIPER
P17252	PRKCA	kin	-2.01591498652569	VIPER
Q05655	PRKCD	kin	-2.14716018167843	VIPER
Q04759	PRKCQ	kin	-1.7378252853151	VIPER
P78527	PRKDC	kin	2.50052967310004	VIPER
P04049	RAF1	kin	-1.15834760094367	VIPER+PhosphoScore
P08922	ROS1	kin	2.18585029242614	VIPER
Q96Q15	SMG1	kin	3.62308885112061	VIPER
Q9NRH2	SNRK	kin	-2.65818444235074	VIPER
P12931	SRC	kin	-2.09735566517125	VIPER
Q15831	STK11	kin	-2.31895159761249	VIPER
P43405	SYK	kin	-2.14621054048006	VIPER
Q96PF2	TSSK2	kin	-4.04854788808853	VIPER
Q6IQ55	TTBK2	kin	-2.21798205257865	VIPER
Q8TAS1	UHMK1	kin	-2.67104498748642	VIPER
Q9BYP7	WNK3	kin	-2.35202874284805	VIPER
P43403	ZAP70	kin	-2.6922945600751	VIPER
Q9H2G2	SLK	kin	2.30320318375019	PhosphoScore
Q8N264	ARHGAP24	other	2.41951656798247	PhosphoScore
Q01518	CAP1	other	-2.65924169582522	PhosphoScore
Q9NQC7	CYLD	other	-2.54092761897982	PhosphoScore
Q9Y271	CYSLTR1	other	2.16119255979605	PhosphoScore
Q13541	EIF4EBP1	other	-1.98907635819843	PhosphoScore
O43768	ENSA	other	2.47962018215402	PhosphoScore
Q8NFG4	FLCN	other	-2.39415631184692	PhosphoScore
P02545	LMNA	other	2.6101964817033	PhosphoScore
P19105	MYL12A	other	-2.09988512297025	PhosphoScore
O60934	NBN	other	2.21170583993176	PhosphoScore
P35240	NF2	other	-2.63613365601911	PhosphoScore
Q13835	PKP1	other	2.16494521583285	PhosphoScore
P47736	RAP1GAP	other	-2.27455172566279	PhosphoScore
Q92504	SLC39A7	other	-2.09018724781899	PhosphoScore
Q8N370	SLC43A2	other	2.32689973085892	PhosphoScore
P19634	SLC9A1	other	-2.40110955810336	PhosphoScore
Q16623	STX1A	other	-2.67614519572836	PhosphoScore
P55327	TPD52	other	-3.03686852128045	PhosphoScore
Q12933	TRAF2	other	-2.0374814046056	PhosphoScore
